id,favourites,retweets,created_at,text,is_quoted
199678157446590464,378,917,2012-05-08 01:52:37,It looks like someone tried to transfigure Beyonce into a bird &amp; it went horribly wrong. I blame Neville. http://t.co/zgbKY914,False
199676999139196929,847,2255,2012-05-08 01:48:01,I Believe I Can Fly... http://t.co/QEvuI2yW,False
199676195720282113,250,1247,2012-05-08 01:44:49,"""I believe I can fly"" is trending. You might believe, but I KNOW I can fly.",False
199644697344491520,404,1088,2012-05-07 23:39:39,#FavAvenger is trending. Pretty sure we know who Ron's LEAST favourite is: Black Widow.,False
199626321171718144,37,31,2012-05-07 22:26:38,These are more ridiculous than the names wizards give their children: http://t.co/nVp1NmKo sp,False
199625294078943232,602,3323,2012-05-07 22:22:33,"Make horcruxes, not love.",False
199488907442794496,389,2712,2012-05-07 13:20:36,"""I Dnt Need A Lot"" is trending. You definitely need spelling lessons.",False
199331333753933825,2659,11235,2012-05-07 02:54:28,"""If I had a gun"" is trending... http://t.co/JrDUjWnk",False
199165247720931328,37,41,2012-05-06 15:54:30,More awkward than an addiction to Twilight:  http://t.co/DIzkk3yw sp,False
199164304350650368,417,1846,2012-05-06 15:50:45,"""Should've Kissed You"" -Thoughts from a dementor",False
199160923968126977,876,5655,2012-05-06 15:37:19,"The Avengers made $200.3 million opening weekend, beating the record set by Deathly Hallows Part 2. I suspect Dark Magic.",False
199155263327051777,236,1081,2012-05-06 15:14:49,#HarrryPotterIsForever. Only if he secretly has a horcrux.,False
198810110867406848,64,110,2012-05-05 16:23:18,The ONLY time I'll ever be #TeamLions. Where is Harry Potter to remove the glass when you need him? http://t.co/FMV1ujlz,False
198807641609347073,421,2232,2012-05-05 16:13:30,"#HappyBirthdayAdele is trending. Nothing for C Brown. Well, isn't that just a slap in the face.",False
198800270648557568,409,1852,2012-05-05 15:44:12,#YouKnowYoureASlytherin: when you're known for your huge snake.,False
198799130355695616,160,576,2012-05-05 15:39:40,#YouKnowYoureASlytherin when seeing red makes you feel green.,False
198796832330100736,55,107,2012-05-05 15:30:32,Hagrid would be the Hulk... http://t.co/mVtUEUTL sp,False
198794846645915649,1496,5050,2012-05-05 15:22:39,#HarryPotterIsOurLife is trending. Pathetic. He's only 1/8 of mine. #horcruxes,False
198501445279035392,598,3829,2012-05-04 19:56:47,#ThingsNotToDoInTheHungerGames: Die.,False
198268273496817666,189,319,2012-05-04 04:30:14,"If you search ""7 Days of Sex"" on twitter on my name appears. This is not a joke, I seriously show up.",False
198206430673768448,380,2007,2012-05-04 00:24:30,"For the people trending ""Twilight is Our Life,"" THIS is why you will spend that life alone.",False
198205679901736960,513,2754,2012-05-04 00:21:31,"""Twilight is our life"" is trending. Quit life.",False
198191500478263298,78,290,2012-05-03 23:25:10,Happy Star Wars Day:  http://t.co/RDtuJ9ad sp,False
198191183942529026,630,3171,2012-05-03 23:23:55,#InstantTurnOn: Lumos.,False
198137918374682624,434,1236,2012-05-03 19:52:15,"Shame on all of you for trending ""Horny Potter"". He has a name. It's James.",False
198137639952588800,398,1695,2012-05-03 19:51:09,Horny Potter is trending. I am uncomfortable.,False
198137579135188992,280,980,2012-05-03 19:50:54,"""The World's Largest Snake"" is trending the day after the anniversary of the Battle of Hogwarts. Nagini does not approve.",False
197841403169083393,602,3149,2012-05-03 00:14:00,"I don't care what you look like, it's what is inside that I can't stand.",False
197841142421798912,552,3025,2012-05-03 00:12:58,Seize the day and appreciate your life because you could be brutally murdered by Death Eaters at any moment.,False
197839630228389891,43,40,2012-05-03 00:06:58,Muggles need not apply: http://t.co/oze3tMet sp,False
197824638666014720,79,143,2012-05-02 23:07:23,"""It is our choices that show what we truly are."" ""One choice can destroy you."" http://t.co/XYqdkv3i",False
197823814065856513,266,1469,2012-05-02 23:04:07,"#mysuperpower: Sarcasm. Also, magic.",False
197500514768912384,56,81,2012-05-02 01:39:26,Dumbledore approves: http://t.co/uqAeXFs8 sp,False
197468830312837120,140,372,2012-05-01 23:33:32,"""Am I A Psycho"" is a TT . Convenient timing as I just received an email from someone asking if they could ""huffle my puff"". Seek help.",False
197466746943320065,45,117,2012-05-01 23:25:15,Insurgent released today: http://t.co/DD9wW0ck Time to get to your nearest Flourish and Blotts!,False
197365387174744064,293,1525,2012-05-01 16:42:29,#VoteHarryPotterforMTV? Because apparently having the final film gross over a billion dollars doesn't matter without a popcorn shaped award.,False
197364956214202370,370,1642,2012-05-01 16:40:47,"Jessica Simpson has apparently given birth. With her size, I expect the child was the weight of a newborn hippogriff.",False
197121137698803712,186,861,2012-05-01 00:31:56,"I hate Mondays is still trending. No need for the cruciatus curse, Mondays are painful enough.",False
197119887947214848,195,241,2012-05-01 00:26:58,Use the code VOLDEMORT7 for 15% off in the Chamber: http://t.co/nyeJsBRx  Use the code MUGGLE for 100% off your life span as I hunt you down,False
197111242635218944,472,3046,2012-04-30 23:52:37,I don't really care. Caring would involve listening to you.,False
197109978895613953,51,62,2012-04-30 23:47:35,Challenge Accepted: http://t.co/zc83y6pn,False
197088681272676353,385,1298,2012-04-30 22:22:58,Twitter just suggested I follow Kim Kardashian. Yet people think I'M the evil one.,False
197086821090476032,44,118,2012-04-30 22:15:34,An important question for those addicted to Twilight: http://t.co/WyQ99tRl sp,False
196968041622409216,308,1978,2012-04-30 14:23:35,Here's my contribution to National Honesty Day: You suck. Honesty is fun!,False
196936572778708992,481,3152,2012-04-30 12:18:32,I don't think it's a coincidence that Muggles and Mondays but start with 'M'. I hate Mondays.,False
196742052120231936,572,4207,2012-04-29 23:25:35,#ThingsIDislike: People.,False
196679395786760192,778,3544,2012-04-29 19:16:36,A year ago Prince William married 'commoner' Kate Middleton. Still no sign of   a 'Half-Blood Prince.',False
196651870213783552,15,27,2012-04-29 17:27:14,Morning Magic: http://t.co/wS1stPcG sp,False
196603286785236993,632,3209,2012-04-29 14:14:10,"#ThreeTeamsYouHate: Team Edward, Team Jacob, Team Twilight",False
196303501989646337,33,65,2012-04-28 18:22:56,She's more useless than a flobberworm: http://t.co/jJkgFlCo sp,False
196273231831900160,676,4581,2012-04-28 16:22:39,"""#IfIWasJustinsGirlfriendIWould"" is trending. You're not. You're not going to be. Stop wasting time &amp; get the hell over it.",False
196269057887047681,443,2019,2012-04-28 16:06:04,#IWillAlwaysLove myself. I'm beautiful on the inside and outside. Mainly outside.,False
196259921371738112,613,2754,2012-04-28 15:29:46,#YouKnowYoureBroke when you have to ask the Weasleys to borrow money.,False
196222713587707904,78,147,2012-04-28 13:01:55,Want to know how to succeed? Don't suck. http://t.co/xb3dhdcp,False
195713177609179137,832,3375,2012-04-27 03:17:12,Do not hold a grudge. Hurl the grudge back into the face of whoever wronged you; along with your fists and nearby sharp objects.,False
195709662191030272,333,1281,2012-04-27 03:03:14,Some see a glass as half empty. Some see a glass as half full. The intelligent see a glass that they can half fill with firewhiskey.,False
195691003351531523,39,76,2012-04-27 01:49:05,Hagrid? http://t.co/m5jXvlix sp,False
195687671522263042,410,1309,2012-04-27 01:35:51,#ThingsILookFor is trending. I'm going after anyone who says horcruxes.,False
195687322224820225,0,2948,2012-04-27 01:34:27,"RT @DeathStarPR: If you don't have anything nice to say, you're probably just being realistic.",False
195564264440864768,263,1526,2012-04-26 17:25:28,#questionsthatdontgetanswers: What the hell is wrong with you?,False
195330250438213632,466,4093,2012-04-26 01:55:35,#GoodThingsInTheWorld: Sarcasm.,False
195328711376109569,87,171,2012-04-26 01:49:28,This is why magic is my religion. http://t.co/mvVRM5Zf sp,False
195318180045012992,161,571,2012-04-26 01:07:37,"Unstable Creatures: people.... also, blast-ended skrewts",False
195313872327016448,47,106,2012-04-26 00:50:30,This is why people shouldn't be allowed to vote.   http://t.co/ABJonmWn sp,False
195310273295421440,238,1447,2012-04-26 00:36:12,#Getoveritlifegoeson... or you die alone. Either.,False
195107376808984577,590,5478,2012-04-25 11:09:58,16 & Pregnant is trending. And people wonder why the world is screwed.,False
194938606505295872,490,2356,2012-04-24 23:59:20,Everything happens for a reason. That reason just happens to be that the world hates you.,False
194937608038662146,950,5784,2012-04-24 23:55:22,Books &gt; Movies. Read. That is all.,False
194906513851154433,38,49,2012-04-24 21:51:48,Stop trying to be me. http://t.co/9hhwqbVs sp,False
194599942512320513,770,2138,2012-04-24 01:33:36,Hit Me Baby One More Time is Trending. Draco's favourite song! http://t.co/On6QtY2L,False
194544285994057728,524,2898,2012-04-23 21:52:26,"Hey, I heard you were a wild one. Then I heard it over & over again on the radio. Now I hate you with a fiery passion.",False
194507118701854721,601,4129,2012-04-23 19:24:45,#immadbecause I hate everyone. Pretty self-explanatory.,False
194260882203750401,444,2761,2012-04-23 03:06:18,#ItsAlwaysTheUglyGirls that say it's what's on the inside that counts.,False
194169815764697089,179,237,2012-04-22 21:04:26,Hogwarts is real: http://t.co/HpUmH0VO sp,False
194169095070035969,351,2835,2012-04-22 21:01:34,#10thingsIhateaboutyou: Everything.,False
194120061122908160,867,3131,2012-04-22 17:46:43,"#ReplacePotterQuotesWithVirgin: Four Hogwarts Houses: Slytherin, Ravenclaw, Gryffindor and Virgins.",False
194119081480294400,959,3396,2012-04-22 17:42:50,"#ReplacePotterQuotesWithVirgin: ""Virgin? After all this time?"" ""Always""",False
194118665715716096,213,619,2012-04-22 17:41:11,#ReplacePotterQuotesWithVirgin: Kill the Virgin.,False
194103335505244160,110,110,2012-04-22 16:40:16,The Chamber has been opened: http://t.co/ghbK69qw,False
194082369605611520,492,3126,2012-04-22 15:16:57,"Happy Earth Day is trending. Yes, enjoy Earth. While you can....",False
193870905536024577,390,2919,2012-04-22 01:16:40,#TextsThatGetYouScared: I see you.,False
193856836317888512,51,45,2012-04-22 00:20:46,For those who didn't read Harry Potter at all but will blindly click on links for some reason: http://t.co/DD9wW0ck,False
193856614539857920,32,37,2012-04-22 00:19:53,For those intelligent Death Eaters that hate that Potter git but read the books anyway: http://t.co/DD9wW0ck,False
193856435636019204,69,57,2012-04-22 00:19:10,For those that like Harry Potter: http://t.co/DD9wW0ck,False
193855742049140737,40,48,2012-04-22 00:16:25,One Choice Can Destroy You: http://t.co/DD9wW0ck,False
193726166601973760,911,4116,2012-04-21 15:41:32,#WorstBreakUpExcuses: My basilisk wants to visit other Chambers of Secrets.,False
193532067508793345,234,817,2012-04-21 02:50:15,There are some people who say they would give everything up for true love. Great! Start with talking!,False
193504728649445376,37,143,2012-04-21 01:01:37,WHY??? http://t.co/sEe4ghs1 sp,False
193503632128360448,334,1710,2012-04-21 00:57:15,#ReasonsIdontknowwhatloveis: because love is gross.,False
193342362125213696,1085,5573,2012-04-20 14:16:25,"Snape, Snape, Severus Snape.",False
193091869532622848,69,240,2012-04-19 21:41:03,This is when it's time to quit life. http://t.co/6a5TE1KM sp,False
193090643470467072,509,2815,2012-04-19 21:36:11,"""Gaga is Immortal"" is trending. WHAT? Who told her about horcruxes???",False
193090460628164609,444,2462,2012-04-19 21:35:27,National Weed Day is trending. Somehow I doubt people are talking about Gillyweed.,False
192730528926023680,335,2565,2012-04-18 21:45:13,#waystomakemehappy: Stop Talking.,False
192581282205679617,513,2777,2012-04-18 11:52:10,Today is National Stalking Awareness Day. This seemed fitting: http://t.co/7ZBQNYQL,False
192445268447346688,320,1138,2012-04-18 02:51:42,#YouGetMajorPointsIf you destroy a basilisk & ruin a perfectly nice Chamber of Secrets.,False
192370112869838848,1094,7136,2012-04-17 21:53:03,"#IHateFAKEPeople. Also, real people. I just hate people.",False
192369442913660929,55,138,2012-04-17 21:50:23,I think I just found my boggart: http://t.co/ng3YEKrA sp,False
192327775183568896,151,487,2012-04-17 19:04:49,A picture is worth 1000 words. Your picture is would therefore be 'Ahhhh!' 1000 times.,False
192221245998247936,198,1195,2012-04-17 12:01:31,"Happy Tax Day. Suddenly the Death Eaters don't look so bad, right?",False
192082415127240707,497,1284,2012-04-17 02:49:51,Does Ron Know???? http://t.co/DO6WeD1d,False
192081451502669824,370,1904,2012-04-17 02:46:01,Nobody Cares About Me is trending. Accurate. Now stop whining.,False
191891925815664640,32,45,2012-04-16 14:12:54,Why would people do this to themselves?  http://t.co/V2pkYo0F sp,False
191890418424741888,219,1077,2012-04-16 14:06:55,ipad Mini is trending as Apple might make a smaller version. I sincerely hope the Maxi ipad is not next.,False
191890000898560001,301,1372,2012-04-16 14:05:16,"Today can bite me. (Not literally, you vampire-obsessed weirdos).",False
191628155759509504,437,2236,2012-04-15 20:44:47,#NickiComeBack is trending... on twitter. The same social media site she is no longer on. Clearly this trend was not started by Ravenclaws.,False
191627454681587713,90,278,2012-04-15 20:42:00,These photos of Nicki Minaj make Luna Lovegood look normal. http://t.co/hiClIO8L sp,False
191626687950229504,148,922,2012-04-15 20:38:57,Starships were meant to fly but Nicki Minaj just disapparated from twitter.,False
191556432519364608,480,978,2012-04-15 15:59:47,I think someone misread the #20songsonShuffle trending topic... http://t.co/oFmGffGg,False
191543246562922496,270,937,2012-04-15 15:07:23,Happy Birthday Emma Watson. Can I Slytherin?  http://t.co/8hUvbf7t sp,False
191540172880490497,640,3581,2012-04-15 14:55:10,Happy Birthday Emma Watson. Ten points to Gryffindor. http://t.co/82v8BzzQ,False
191330060953849857,981,5399,2012-04-15 01:00:15,#ThatDepressingMoment where people say they 'wish they were in the Hunger Games' as though it'd be fun. I wish you were in them too.,False
191317382596272128,96,299,2012-04-15 00:09:53,This is why I hate people. http://t.co/6a5TE1KM sp,False
191315956692295681,516,3262,2012-04-15 00:04:13,#ThatDepressingMoment when the only one willing to kiss you is a dementor.,False
191315720938852353,204,854,2012-04-15 00:03:17,#ThatDepressingMoment when you realize people secretly call you Moaning Myrtle.,False
191310018543493120,193,564,2012-04-14 23:40:37,Happy Birthday Emma Thompson. You can handle my crystal balls anytime.,False
191307654910574594,1001,3316,2012-04-14 23:31:13,Happy Birthday Emma Watson. Stop trying to be me. http://t.co/E9b7RKpr,False
191160465693474818,84,146,2012-04-14 13:46:21,DANGER! You will never be able to unsee these images. You have been warned.  http://t.co/FNEuCm6r sp,False
191158807420874752,544,2157,2012-04-14 13:39:45,#TwoThingsThatDontMix: Idiots and signs. http://t.co/LLw8t9XU,False
191158492931960833,232,776,2012-04-14 13:38:30,TwoThingsThatDontMix: Vampires and Sparkling http://t.co/4PHkbYEZ,False
191156691511943168,168,1194,2012-04-14 13:31:21,#TwoThingsThatDontMix: Magic and Muggles.,False
190941788733833216,110,97,2012-04-13 23:17:24,#7 works every time. #HPPickupLines  http://t.co/LdfTJiTR sp,False
190940213743337472,245,1264,2012-04-13 23:11:09,Want to ride my broomstick? #HPPickupLines,False
190939936252375040,311,1309,2012-04-13 23:10:02,You can call me 'Felix Felicis' because you can get lucky with me. #HPPickupLines,False
190938866977476608,428,1959,2012-04-13 23:05:48,Is your name 'Incendio' because you're getting me hot. #HPPickupLines,False
190934506092498944,15,21,2012-04-13 22:48:28,What to do when you have too much Firewhiskey: http://t.co/2SmZevT2 sp,False
190864982815145984,435,3511,2012-04-13 18:12:12,#10thingsIhate: People.,False
190825761861668864,399,1870,2012-04-13 15:36:21,Someone tell Lindsay Lohan it's National Kiss Day and introduce her to a dementor.,False
190790103206072320,175,768,2012-04-13 13:14:39,#ReplaceMovieNamesWithJam: Jam Jam,False
190474695462764544,427,1994,2012-04-12 16:21:20,"JK Rowling's new book will be called ""The Casual Vacancy"" & is about a war in a small town. Fitting, as I'm prepared to kill people for it.",False
190442902567124996,40,37,2012-04-12 14:15:00,Where Hermoine accessorizes… muggles *sigh* http://t.co/yOv6DL5G #ad,False
190120066946318336,193,915,2012-04-11 16:52:10,#BestWaysToGetRidOfAGirl asked if she had an engorgio charm placed on her or if she just has gained weight.,False
189906794477387776,322,1331,2012-04-11 02:44:42,Gary Ross won't direct Catching Fire due to schedule concerns. Wouldn't be an issue if *someone* hadn't smashed the ministry's time-turners.,False
189816526713524224,994,4563,2012-04-10 20:46:01,Thankfully there is a cure for One Direction Fever. It's called 'Avada Kedavra.',False
189815779666034688,72,172,2012-04-10 20:43:03,Where is Sue Sylvester's Dark Mark?? http://t.co/gVNgcrGC sp,False
189811792501940224,372,2242,2012-04-10 20:27:12,#Undateables: Hufflepuffs.,False
189485946083876864,0,1027,2012-04-09 22:52:24,RT @DeathStarPR: Facebook paid $1B for Instagram. This is in NO WAY to distract you from the Death Star plans Zuckerberg TOTALLY DIDN'T  ...,False
189477837084954624,277,1119,2012-04-09 22:20:11,SPOILER ALERT: I will be the villain in Iron Man 3. Franchise merging!,False
189477614497447936,505,2349,2012-04-09 22:19:18,#ICantStandWhen people tell me to sit down.,False
189449338349559810,120,468,2012-04-09 20:26:56,#BeautyDoesntRequireHair. You can use all kinds of things in your polyjuice potion!,False
189400690119028737,246,2581,2012-04-09 17:13:38,"So Facebook bought Instagram. ""A picture is worth a thousand words,"" or, a billion dollars according to Facebook.",False
189400335662587905,475,3859,2012-04-09 17:12:13,"Facebook just bought Instagram. No need to make horcruxes at this point, facebook will own most people's souls soon anyway.",False
189345610141409280,111,381,2012-04-09 13:34:45,Happy Birthday Kristen Stewart! Look at these pics and you'll be scarred for life just like Harry Potter! http://t.co/sEe4ghs1 sp,False
189089585433804800,367,1946,2012-04-08 20:37:24,"""Selena Stole My Heart"" is trending. THIEF! Put her in Azkaban!",False
189078231486439424,410,1946,2012-04-08 19:52:17,#fourwordsyoudontwanttohear: I am Lord Voldemort,False
188991599924101120,666,7079,2012-04-08 14:08:03,#ThingsIhateInthemorning: EVERYTHING.,False
188978288922853377,1666,8980,2012-04-08 13:15:09,If you're reading this it means you've already given up on interacting with your family today. Wise choice.,False
188971073839185920,88,243,2012-04-08 12:46:29,Happy Easter. Some people have WAY too much time on their hands: http://t.co/iptW2IBw sp,False
188777643741679616,1817,8036,2012-04-07 23:57:52,Happy Easter is trending. So when I rise from the apparent dead everyone gets alllll upset but when Jesus does it it's a holiday? #Muggles,False
188728829005664256,833,3666,2012-04-07 20:43:53,To those trending #AllGirlsAreBeautiful I have two words: Dolores Umbridge.,False
188714277484507136,31,62,2012-04-07 19:46:04,#Donteventhinkabout this. You will have nightmares forever. http://t.co/vylLT1K9 sp,False
188710809587822592,709,3800,2012-04-07 19:32:17,"""We Adore Chris Brown"" is a top trending topic! How fitting that it's beating all the others!",False
188709497102020608,369,2277,2012-04-07 19:27:04,"""We Adore Chris Brown"" is trending. There are too many 'punch' lines...",False
188640105500647424,359,2138,2012-04-07 14:51:20,"Happy Easter is a TT. If you find a giant, golden egg it turns out you're a Triwizard Champion. If you don't, it turns out you're boring.",False
188632091276218369,83,136,2012-04-07 14:19:29,Picture #6 is why the Cruciatus curse was invented. http://t.co/3rcvN1BG sp,False
188457990037315584,924,5332,2012-04-07 02:47:40,"""Watching Mean Girls"" is trending. That is so fetch.",False
188387627580407808,71,198,2012-04-06 22:08:05,Sparkly Cedric is awkward. http://t.co/n8iZ5MVm sp,False
188351923819253760,394,1534,2012-04-06 19:46:12,"Harry Potter e o Prisioneiro de Azkaban is trending. What language is this? I only speak English, Parseltongue and Sarcasm.",False
188346202444668928,503,1403,2012-04-06 19:23:28,"How to eliminate the ""good"" from ""Good Friday""... http://t.co/zVRMiquL",False
188335675102343168,229,1058,2012-04-06 18:41:38,"#TwitPicYourSmile. Seeing all those happy, smiling photos makes me want to punch people in the face.",False
188334984405331968,185,189,2012-04-06 18:38:54,Ways to create the world's most awkward wedding: http://t.co/7R5yoYrw,False
188333425424465920,190,181,2012-04-06 18:32:42,This is why love is gross. http://t.co/7R5yoYrw sp,False
188314171669086209,453,1800,2012-04-06 17:16:11,How Sirius Black ruined Easter. http://t.co/Q8RlveP9,False
188280715828396032,672,3062,2012-04-06 15:03:15,"Why is today called ""Good Friday"" when it commemorates someone's murder? In that case, I've done a lot of good. You're welcome, world.",False
188068370602663936,426,1745,2012-04-06 00:59:28,"#WhatsObamaHiding? If it's a locket, ring, diary, snake, cup or diadem... get suspicious.",False
188035675680026624,32,30,2012-04-05 22:49:33,#9 is basically begging for stalkers. http://t.co/uZoRY1AN sp,False
188034616656011264,607,1618,2012-04-05 22:45:20,"Well, that's gross.  http://t.co/DJUIWen9",False
188031561399148544,177,331,2012-04-05 22:33:12,I see muggles are trying to be wizards again. http://t.co/HpyYou9q,False
187937266847580163,504,3150,2012-04-05 16:18:30,Kim Kardashian & Kanye West are dating. I ain't saying she's a gold digger. But the goblins who caught her burrowing into Gringotts are.,False
187933235873988609,146,315,2012-04-05 16:02:29,"Well, this is awkward. http://t.co/LdfTJiTR sp",False
187893130941566976,148,871,2012-04-05 13:23:07,#SheWouldBePrettyIf someone put a silencing charm on her.,False
187893078307254272,424,3087,2012-04-05 13:22:55,#SheWouldBePrettyIf you put an invisibility cloak over her head.,False
187733548743143424,406,2047,2012-04-05 02:49:00,How many horcruxes do you have? #askmadonna,False
187684053980430337,679,3146,2012-04-04 23:32:20,"Don't judge a book by its cover. Unless the cover says 'Twilight,' then judge both the book and the reader.  http://t.co/KchqbChl Sp",False
187682545960357888,455,2165,2012-04-04 23:26:20,National Tell a Lie Day is trending. Umbridge does not approve.,False
187675587761012736,554,3131,2012-04-04 22:58:41,I'm sorry that people are so jealous of me... but I can't help it that I'm so popular.,False
187674596743462913,51,74,2012-04-04 22:54:45,"#10ThingsThatILike Well, that I don't hate.  http://t.co/dSvXERQ1 Sp",False
187552782834864131,482,4669,2012-04-04 14:50:42,National Tell A Lie Day: I care.,False
187552724601159681,1201,7482,2012-04-04 14:50:28,Anybody tweeting #IHateSchoolBecause is whiny. Is a giant snake trying to murder your friends? No? Shut up & deal.,False
187330429160923136,380,1113,2012-04-04 00:07:09,"""Fire Burns."" What an insightful observation! Looks like someone was sorted into Ravenclaw!",False
187178830941794304,178,728,2012-04-03 14:04:45,#LiesBeforeSex I never want to 'make magic' with anyone else.,False
187178684682207232,799,4262,2012-04-03 14:04:10,#LiesBeforeSex My snake has never entered another chamber of secrets.,False
186940606164119553,401,3160,2012-04-02 22:18:08,"#Lolatgirlswho want to ""find their Edward Cullen.""",False
186934495943995393,107,149,2012-04-02 21:53:51,Team Rowling.  http://t.co/0SQO4hh9 Sp,False
186933998176571393,496,2976,2012-04-02 21:51:52,You're either Team Rowling or you're a muggle.,False
186637368860745728,579,2518,2012-04-02 02:13:10,"Never forget that the ""popular"" kids will get old and die.",False
186556343799382016,304,1293,2012-04-01 20:51:13,#NamesOfPeopleIWouldntTrust: Severus Snape.,False
186536612061122560,385,1030,2012-04-01 19:32:48,The #HalfBloodPrince post-fame comeback. http://t.co/6vSPQ4ht,False
186482428087508993,2356,15725,2012-04-01 15:57:30,YOLO. Unless you have horcruxes.,False
186478067542265856,126,388,2012-04-01 15:40:10,Is this an Aprils Fools joke gone terribly wrong? http://t.co/sEe4ghs1 Sp,False
186285659365978114,708,5505,2012-04-01 02:55:36,#HappyBirthdayFredandGeorge I solemnly swear that I am up to no good.,False
186284723373481985,291,1971,2012-04-01 02:51:53,#AprilFools are still going to be morons in May.,False
186283504722644993,325,809,2012-04-01 02:47:03,"Congratulations! Your child will hate you! RT @JuliaDoodleBear @Lord_Voldemort7 I named my son Draco(: We call him Drake for short, though.",False
186273882624372736,286,1305,2012-04-01 02:08:49,"Is ""Taylor and Selena"" a TT for Lautner or Swift? Unisex names fail. People should give kids names like Draco or Hermione... nevermind.",False
186270915087187970,141,438,2012-04-01 01:57:01,"I'm going to assume the TT ""He got slimed"" is followed with ""while sliding down pipes to the Chamber of Secrets into the jaws of a basilisk""",False
186270132379713536,369,939,2012-04-01 01:53:54,"#proudofHarry is trending. On a related note, I am #proudofmyself for not vomiting everywhere.",False
186100755609038848,169,996,2012-03-31 14:40:52,#HPStudiotour is trending. I think everyone should have a chance to visit Azkaban...,False
185918294715404288,515,3313,2012-03-31 02:35:50,"If you really want to win the lottery just take Felix Felicis. Ugh, muggles.",False
185715749732614144,526,2550,2012-03-30 13:10:59,#favoritefood: unicorn.,False
185500593475956737,80,190,2012-03-29 22:56:02,"#commonlies: It's not the size of the wand, it's how you use it. http://t.co/3vrTam0C",False
185405696400039936,164,910,2012-03-29 16:38:57,#favfootballchants: Quidditch! Quidditch! Quidditch!,False
185405338743349248,307,1668,2012-03-29 16:37:32,#Questionswomenh8: how many guys have entered your 'chamber of secrets?',False
185342685417177088,476,3928,2012-03-29 12:28:34,#MyNotToDoList: Care.,False
185205873235329024,221,1331,2012-03-29 03:24:55,"#giveitarest. Preferably a permanent, avada kedavra one.",False
185205552543039488,350,1480,2012-03-29 03:23:39,#ghettokoolaidflavors: unicorn blood,False
184787998754353153,795,4714,2012-03-27 23:44:26,I'm fairly certain that this Tuesday is just a Monday that took polyjuice potion.,False
184787796014268418,280,2043,2012-03-27 23:43:38,People who don't believe in magic. #Thatirritatesme,False
184782979485270016,80,163,2012-03-27 23:24:30,Ew. Hufflepuffs. http://t.co/dRQ3YdGB,False
184433472260153344,165,720,2012-03-27 00:15:41,These people need to Avada Kedavra themselves immediately. http://t.co/dblK4OqD,False
184287682053148674,275,1295,2012-03-26 14:36:21,#lessinterestingbooks: Harry Potter and the Friendly Hallows.,False
183619635768344576,1112,6287,2012-03-24 18:21:47,Bullying Needs to Stop. Dislike everyone equally.,False
183553866510508032,374,1459,2012-03-24 14:00:26,"HarryPotterPickupLines: My name might not be Luna but I know how to ""LoveGood"" Sp http://t.co/maa0av7a",False
183552308137828352,327,1064,2012-03-24 13:54:15,#HarryPotterPickupLines.... http://t.co/qMXyziMD,False
183550574921392128,457,2064,2012-03-24 13:47:21,#HarryPotterPickupLines: You don't have you say 'Lumos' to turn me on... Sp http://t.co/WQpectCG,False
183550267231453184,406,3035,2012-03-24 13:46:08,#HarryPotterPickupLines: Want to take a ride on my broomstick?,False
183300371165356032,148,672,2012-03-23 21:13:08,Jokes about Sparkly Cedric in The Hunger Games are fun until you realize he couldn't even be in as he's 100 years old. Twilight is creepy.,False
183294182515945472,1187,7207,2012-03-23 20:48:33,If you're excited for The Hunger Games then that means you are from the Capitol.,False
183219708722544640,328,1648,2012-03-23 15:52:37,"""#AllPeopleAreBeautiful"" is trending. I happen to be beautiful on the inside and outside. Mainly outside.",False
183219470502858754,64,174,2012-03-23 15:51:40,Where are Potter books 1-3? Muggles RT @the90slife You know you're a 90s kid if you remember these awesome things! Sp http://t.co/g0BSQiBJ,False
182988366927773696,1104,5555,2012-03-23 00:33:21,#ThoughtsAtAHouseParty: Where is your bed? Can I Slytherin...?,False
182987768136339456,308,1131,2012-03-23 00:30:58,#HungerGames is trending. If Katniss Everdeen was the 'Girl on Fire' why didn't someone cast Aguamenti? Muggles. Sp http://t.co/z595tGst,False
182986389523144705,177,864,2012-03-23 00:25:29,#IWantToBe bad. I make bad look so good.,False
182984657078464512,271,1124,2012-03-23 00:18:36,I'm fairly sure Dudley Dursley would have lost The Hunger Games before they even started... Sp http://t.co/z595tGst,False
182981717768937473,602,2844,2012-03-23 00:06:55,#ThoughtsAtAHouseParty: Who the hell invited a Hufflepuff?,False
182980065120894977,67,64,2012-03-23 00:00:21,"The Good, the Bad, the Ugly of Harry Potter. I'm only one of those, of course... Sp http://t.co/5Ve8hVnd",False
182855213110136833,406,1535,2012-03-22 15:44:14,#SignsYourSonMightBeGay he keeps telling you that he's tired of living 'in the cupboard and wants to come out...',False
182642654583062528,411,1859,2012-03-22 01:39:36,#YouStupidAsHellIf you do things like this: http://t.co/ngdi0hl3,False
182641967551885312,764,3452,2012-03-22 01:36:53,#YouStupidAsHellIf you find this romantic. http://t.co/z1kkUZRa,False
182230301756489728,1516,7857,2012-03-20 22:21:04,"#ReplacePotterQuoteWithBacon: ""Do not pity the dead, Harry. Pity the living, and, above all, those who live without bacon.""",False
182229898730024961,234,679,2012-03-20 22:19:28,"#ReplacePotterQuoteWithBacon ""Kill The Bacon""",False
181908824855285761,136,821,2012-03-20 01:03:38,#sillyofmetothink when you apparently already know everything.,False
